placement_id,placement_name,line_item_name,revenue,imps,imps_blank,imps_default_error,imps_default_bidder,size
9026200,700016_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005650,11,0,0,0,320x50
9718985,101690_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.001533,7,0,0,6,300x250
5674350,101261_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.003866,17,0,0,14,300x250
9030201,700340_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000387,4,0,0,0,320x50
10118111,101820_USINT_ATF_728x90_34258176_2W,Resold Line Item,0.001483,36,0,0,35,728x90
5331395,101179_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.000000,10,0,0,10,728x90
4456679,100484_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000956,7,0,0,6,728x90
4468115,100629_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.000000,6,0,0,6,300x250
9011680,100126_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002185,1,0,0,0,160x600
4541396,100927_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.004131,106,0,0,99,300x250
4476429,100784_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,0,0,0,0,728x90
6165769,101328_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000581,5,0,0,4,300x250
5106853,100863_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000781,1,0,0,0,300x250
4580510,101016_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.000800,4,0,0,3,300x250
4523676,100877_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.014890,38,0,0,22,300x250
10551228,101873_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
4674573,101058_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.000000,2,0,0,2,300x250
11091769,101922_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000877,2,0,0,0,300x600
9745336,101323_USINT_BTF_300x250_34258176_5M,Resold Line Item,0.063600,401,0,0,372,300x250
5832651,101281_USINT_BTF_728x90_34258176_2W,Resold Line Item,0.041052,202,0,0,152,728x90
9024282,101085_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.010242,10,0,0,0,320x50
9788923,101581_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.521635,204,0,0,0,320x50
9011816,100484_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.007451,3,0,0,0,160x600
9016491,100726_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
9030762,700266_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
6225513,101344_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,1,0,0,1,300x250
5596802,101240_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.007264,76,0,0,65,300x250
9729534,101701_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.007720,7,0,0,5,300x250
6165761,101328_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,1,0,0,1,728x90
9510926,101675_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.001644,2,0,0,0,300x250
9025206,101584_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.169607,142,0,0,0,300x250
4992570,101125_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.093044,837,0,0,744,300x250
9792704,101724_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4446552,100265_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.002721,34,0,0,29,300x250
9024896,101471_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
9030777,700271_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4590021,101029_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.005938,12,0,0,6,300x250
4455867,100444_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,2,0,0,2,728x90
11430921,101958_USINT_BTF_300x250_34258176_1,Resold Line Item,0.096958,14000,0,1,13913,300x250
7459108,300003 Demand Fusion,Resold Line Item,0.000000,0,0,0,0,300x250
4435798,100198_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.004018,33,0,0,25,300x250
9022891,101211_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002480,2,0,0,0,300x250
9023764,100991_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.001261,1,0,0,0,160x600
4462282,100559_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.001727,5,0,0,3,300x250
5664895,101259_USINT_MBL_300x250_34258176_3M,Resold Line Item,0.567030,3696,0,0,3412,300x250
5936800,101295_USINT_BTF_300x250_34258176_2M,DD_IZEA_ALL_300x250_34206816_1,0.003000,6,0,0,0,300x250
5731089,101272_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.002436,28,0,0,1,300x250
9943696,101791_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,1,0,0,1,300x250
4455575,100443_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000447,2,0,0,1,728x90
9024217,101334_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9010916,100441_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.077417,2,0,0,0,300x250
4977257,101119_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,1,0,0,1,300x250
4598112,101035_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000996,1,0,0,0,728x90
11449217,101961_USINT_ATF_320x50_34258176_1,Resold Line Item,0.283485,9587,0,1,9396,320x50
11439921,101959_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.192111,300,0,0,0,320x50
9117408,101626_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.010730,114,0,0,0,300x250
7042307,101452_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,0,0,0,0,300x250
4537598,100908_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.015284,47,0,0,38,300x250
4461444,100528_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000000,5,0,0,5,300x250
9031208,700242_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004951,4,0,0,0,320x50
9247216,700436_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
6130457,101319_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,6,0,0,6,300x250
11316502,101944_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.060429,34,0,0,0,300x250
4455525,100442_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.000000,2,0,0,2,728x90
9904675,101781_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.162581,763,0,0,0,300x250
6601253,100624 Demand Fusion,Resold Line Item,0.000000,0,0,0,0,728x90
7191358,101502_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.015306,76,0,0,0,300x250
4434948,100244_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.216548,377,0,0,320,300x250
6600958,101421_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,21,0,0,0,728x90
8806310,101594_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.000000,21,0,0,21,300x250
9812264,101738_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.006544,218,0,0,212,300x250
4461580,100531_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.091858,392,0,0,288,728x90
4575431,101016_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.004867,12,0,0,0,300x250
9031875,700407_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.007269,9,0,0,0,300x250
4603905,101042_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.013708,89,0,0,82,300x250
11224019,101287_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.013634,16,0,0,0,320x50
9012662,100242_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9424282,700290_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9010896,100430_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.013380,12,0,0,0,300x250
9016899,100881_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9830870,101323_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.021650,104,0,0,90,728x90
6351534,101364_USINT_BTF_300x250_34258176_4M,Resold Line Item,0.004299,57,0,0,53,300x250
9905515,101360_USINT_ATF_300x250_34258176_2M,Resold Line Item,0.000974,5,0,0,4,300x250
5346740,101190_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.011968,21,0,0,0,300x250
9030540,700312_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000593,3,0,0,0,300x250
4565298,101011_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.004405,292,0,0,0,300x250
9024779,101197_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
10005312,101808_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.000000,11,0,0,11,728x90
4469045,100614_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000000,0,0,0,0,300x250
5945189,100920_USINT_BTF_728x90_34258176_2W,Resold Line Item,0.000894,236,0,0,0,728x90
5106843,100863_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000284,5,0,0,4,300x250
8843037,101609_USINT_BTF_728x90_34258176_2W,Resold Line Item,0.000000,1,0,0,1,728x90
6600957,101421_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.000000,4,0,0,4,728x90
4434909,100242_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,8,0,0,8,300x250
7487732,101542_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.157785,947,0,0,857,300x250
4537581,100908_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.013861,144,0,0,119,300x250
4473842,100744_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000000,15,0,0,15,300x250
4536194,100876_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.006434,78,0,0,0,300x250
4473933,100747_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.026406,68,0,0,21,300x250
10469277,101862_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.000000,86,0,0,86,300x250
6397632,100279 Demand Fusion,Resold Line Item,0.177822,83,0,0,0,300x250
9270682,100873_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.027440,56,0,0,0,300x250
10032767,101666_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.000000,0,0,0,0,728x90
9029884,700145_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.041318,8,0,0,0,728x90
4469760,100664_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000000,9,0,0,9,300x250
10713119,101883_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9025359,700065_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9803687,101732_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.104469,189,0,0,178,300x250
4473572,100707_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.003931,4,0,0,0,300x250
10313871,101853_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.000000,12,0,0,12,300x250
9733589,100704_USINT_BTF_300x600_34258176_1W,Resold Line Item,0.075136,174,0,0,144,300x600
10371999,101861_USINT_BTF_300x250_34258176_5W,Resold Line Item,0.058638,155,0,0,144,300x250
4524366,100812_USINT_BTF_728x90_34258176_2M,Resold Line Item,0.000000,17,0,0,17,728x90
7469955,101538_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,2,0,0,2,300x250
9012550,100223_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.010544,5,0,0,0,728x90
11108103,700198_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
9744116,101719_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.008288,292,0,0,0,300x250
4469275,100651_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.001108,4,0,0,2,300x250
9010708,100559_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002815,2,0,0,0,300x600
9024157,101302_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9246205,700434_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4703308,100937_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.065523,298,0,0,239,300x250
9016078,100674_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x50
4468103,100629_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000722,7,0,0,0,300x250
9026203,700025_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002740,13,0,0,0,320x50
9024119,101005_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004720,2,0,0,0,728x90
9031205,700239_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005756,5,0,0,0,300x250
9974467,101798_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.007914,117,0,0,113,300x250
4524483,100884_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,2,0,0,2,728x90
4469862,100658_USINT_BTF_300X250_34258176_1M,Resold Line Item,0.008213,29,0,0,21,300x250
9031220,700289_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
9022209,100910_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.006830,2,0,0,0,320x50
9834969,101748_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.075423,1048,0,0,1011,300x250
7469928,101538_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,2,0,0,2,728x90
10745316,101886_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.033320,7,0,0,0,728x90
9079249,700466_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.028205,50,0,0,0,300x250
4565569,100558_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.002795,10,0,0,7,300x250
9929266,101531_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.003976,2,0,0,0,300x250
10981540,101913_USINT_BTF_300x250_34258176_3,Resold Line Item,0.002565,89,0,0,85,300x250
10327640,101857_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.001065,31,0,0,30,300x250
4474460,100759_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.004444,10,0,0,0,300x250
11261784,700623_USINT_BTF_300x250_34258176_3,Resold Line Item,0.000000,1,0,0,0,300x250
9001850,100006_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004594,2,0,0,0,300x250
9025459,700109_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
11471941,700193_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x600
10981544,101913_USINT_BTF_300x250_34258176_4,Resold Line Item,0.003314,136,0,0,131,300x250
4463402,100551_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.014646,608,0,0,586,728x90
9016273,100699_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
5331548,101182_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.001809,53,0,0,49,300x250
6349651,101363_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000000,1,0,0,0,300x250
9740478,101701_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
9735599,101705_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x600
9024223,101322_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.074633,99,0,0,0,300x250
9010702,100551_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.261342,279,0,0,0,728x90
10792112,100852_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
11069164,101919_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
9024921,101356_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.047290,11,0,0,0,160x600
4529892,100865_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.022682,388,0,0,372,300x250
5657359,101229_USINT_ATF_300x250_34258176_1W,Resold Line Item,0.000000,0,0,0,0,300x250
10246555,700617_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
4541078,100842_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.000000,12,0,0,12,728x90
6351689,101362_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,8,0,0,8,728x90
7089166,101468_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.001124,12,0,0,11,300x250
9011641,100112_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,300x250
9100762,101610_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.040199,6,0,0,0,300x250
9022199,100908_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.016041,41,0,0,0,320x50
9918322,700602_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.000000,0,0,0,0,728x90
5103780,100808_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.008532,18,0,0,0,300x250
9788791,101581_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.955487,648,0,0,0,320x50
9011684,100129_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
9502935,101666_USINT_PBJS_sizeless_34258176_1,Resold Line Item,2.448372,719,0,0,0,728x90
10981463,101895_USINT_BTF_300x250_34258176_3,Resold Line Item,0.020666,173,0,0,0,300x250
9323723,101637_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.053714,739,0,0,0,300x250
4461457,100528_USINT_BTF_300x250_34258176_2M,Resold Line Item,0.001549,6,0,0,0,300x250
9900777,101776_USINT_ATF_728x90_34258176_2M,Resold Line Item,0.000000,1,0,0,1,728x90
4469567,100652_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000351,33,0,0,32,300x250
10370235,101149_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,640x480
4469764,100664_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.004974,12,0,0,0,300x250
4700853,101064_USINT_BTF_300x250_34258176_4W,Resold Line Item,0.000000,1,0,0,0,300x250
4436257,100225_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.010829,15,0,0,7,728x90
5678007,101264_USINT_BTF_300x250_34258176_3M,Resold Line Item,0.017497,35,0,0,0,300x250
9026416,700096_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
7489406,100368_USINT_ATF_728x90_34258176_2M,Resold Line Item,0.000000,10,0,0,0,728x90
9023764,100991_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004017,1,0,0,0,728x90
8421821,101571_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000000,0,0,0,0,300x250
5257399,100820_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.057195,281,0,0,0,300x250
9002285,100517_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.002252,1,0,0,0,300x250
9744257,101715_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.072176,1369,0,0,1342,300x250
4476138,100769_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000000,8,0,0,8,300x250
4637442,101044_USINT_BTF_160x600_34258176_1W,Resold Line Item,0.004476,14,0,0,11,160x600
6499968,101391_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.004067,9,0,0,7,300x250
9025096,101532_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
9030342,700302_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.007980,16,0,0,0,320x50
4524355,100805_USINT_BTF_300x250_34258176_2W,Resold Line Item,0.000000,1,0,0,1,300x250
9890819,101770_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.000000,73,0,0,73,300x250
9079409,RIV10008_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.000000,11,0,0,11,728x90
9100878,100985_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,320x100
7198208,101507_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.025869,143,0,0,128,300x250
6189693,100720_USINT_BTF_728x90_34258176_1M,Resold Line Item,0.008274,75,0,0,69,728x90
9031267,700292_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.190694,40,0,0,0,300x250
9892729,101771_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.000000,4,0,0,4,300x250
9024886,101346_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000023,2,0,0,0,320x50
4467718,100584_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.001616,9,0,0,0,728x90
9474111,101458_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.004317,3,0,0,0,728x90
4439379,100235_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.001939,15,0,0,11,728x90
9012447,100208_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.012636,7,0,0,0,728x90
4445927,100255_USINT_BTF_300X250_34258176_1M,Resold Line Item,0.019479,117,0,0,80,300x250
9489846,101668_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
6213284,700109_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.000000,7,0,0,7,728x90
10712209,101885_USINT_MBL_300x250_34258176_1M,Resold Line Item,0.006420,169,0,0,0,300x250
9031182,700287_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,728x90
4473423,100704_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.042550,286,0,0,247,300x250
4702891,100872_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.023430,25,0,0,18,728x90
10430505,700013_USINT_INLINE_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,1x1
5657361,101229_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.000000,0,0,0,0,300x250
8550776,101584_USINT_BTF_728x90_34258176_1W,Resold Line Item,0.005945,137,0,0,0,728x90
9974648,101801_USINT_BTF_728x90_34258176_2M,Resold Line Item,0.000000,5,0,0,0,728x90
4435831,100204_USINT_ATF_300x250_34258176_1M,Resold Line Item,0.001556,13,0,0,9,300x250
9497304,101670_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000000,0,0,0,0,160x600
5596798,101240_USINT_ATF_728x90_34258176_1M,Resold Line Item,0.001414,8,0,0,5,728x90
4476310,100778_USINT_BTF_300x250_34258176_3W,Resold Line Item,0.001587,2,0,0,0,300x250
9963256,101369_USINT_PBJS_sizeless_34258176_2,Resold Line Item,0.030313,14,0,0,0,300x600
9016031,100707_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.005990,3,0,0,0,728x90
5983627,101304_USINT_TBL_300x250_34258176_1M,Resold Line Item,0.000000,21,0,0,21,300x250
8533821,101575_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.006788,1078,0,0,1072,728x90
10162542,101827_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.569908,1812,0,1,1390,300x250
4415694,100020_USINT_BTF_300x250_ 34258176_3W,Resold Line Item,0.002324,26,0,0,0,300x250
9735388,101690_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.000961,5,0,0,0,320x50
9012014,100545_USINT_PBJS_sizeless_34258176_1,Resold Line Item,0.038283,12,0,0,0,300x250
4456173,100459_USINT_BTF_300x250_34258176_1W,Resold Line Item,0.004929,11,0,0,0,300x250
4474514,100761_USINT_ATF_728x90_34258176_1W,Resold Line Item,0.001206,4,0,0,2,728x90
10093534,101817_USINT_BTF_300x250_34258176_1M,Resold Line Item,0.130924,494,0,0,414,300x250
