Date,Domain,"Ad Size","Ad Requests","Matched Ad Requests","Fill Rate","Estimated Net Earnings",eCPM
2018-01-21,makingofamom.com,300x600,189,29,15.34,0.05,1.75
2018-01-21,penneylane.com,728x90,492,30,6.1,0.05,1.69
2018-01-21,lilacsandlonghorns.com,300x250,5011,59,1.18,0.05,0.86
2018-01-21,balkanlunchbox.com,320x50,2381,54,2.27,0.05,0.93
2018-01-21,crafterhoursblog.com,728x90,1240,24,1.94,0.05,2.09
2018-01-21,homemadeginger.com,320x50,259,56,21.62,0.05,0.89
2018-01-21,crumbsandchaos.net,300x250,6125,34,0.56,0.05,1.46
2018-01-21,peekaboopages.com,320x50,367,42,11.44,0.05,1.18
2018-01-21,blovelyevents.com,728x90,1697,23,1.36,0.05,2.15
2018-01-21,thriftytstreasures.com,300x600,213,36,16.9,0.05,1.38
2018-01-21,justinasgems.com,300x250,5433,54,0.99,0.05,0.92
2018-01-21,peekaboopages.com,160x600,282,34,12.06,0.05,1.45
2018-01-21,bargainbriana.com,728x90,3193,32,1,0.05,1.54
2018-01-21,siftandwhisk.com,728x90,532,27,5.08,0.05,1.8
2018-01-21,cozycountryliving.com,300x600,161,26,16.15,0.05,1.86
2018-01-21,rockymountaincooking.com,300x250,2573,44,1.71,0.05,1.1
2018-01-21,weheartparties.com,300x250,1504,21,1.4,0.05,2.3
2018-01-21,morenascorner.com,300x250,912,23,2.52,0.05,2.09
2018-01-21,italianbellavita.com,160x600,183,26,14.21,0.05,1.85
2018-01-21,ourthriftyideas.com,320x50,1710,45,2.63,0.05,1.07
2018-01-21,ithinkwecouldbefriends.com,300x600,271,36,13.28,0.05,1.34
2018-01-21,siftandwhisk.com,320x50,1367,54,3.95,0.05,0.89
2018-01-21,howto-simplify.com,300x600,137,26,18.98,0.05,1.84
2018-01-21,apronstringsblog.com,728x90,1285,21,1.63,0.05,2.28
2018-01-21,traveling-cats.com,300x250,681,27,3.96,0.05,1.77
2018-01-21,fabnfree.com,160x600,455,21,4.62,0.05,2.27
2018-01-21,gotosew.com,300x600,140,34,24.29,0.05,1.4
2018-01-21,sub5zero.com,320x50,754,46,6.1,0.05,1.03
2018-01-21,babesinhairland.com,728x90,3123,41,1.31,0.05,1.16
2018-01-21,thecottagemama.com,160x600,309,38,12.3,0.05,1.25
2018-01-21,girltalkhq.com,300x600,226,39,17.26,0.05,1.22
2018-01-21,jensfavoritecookies.com,160x600,285,33,11.58,0.05,1.43
2018-01-21,howto-simplify.com,300x250,2018,47,2.33,0.05,1
2018-01-21,whiskaffair.com,160x600,212,68,32.08,0.05,0.69
2018-01-21,homemadeginger.com,300x600,308,31,10.06,0.05,1.51
2018-01-21,sofestive.com,728x90,1148,19,1.66,0.05,2.45
2018-01-21,sarahsbakestudio.com,300x250,5495,33,0.6,0.05,1.41
2018-01-21,udupi-recipes.com,300x600,142,36,25.35,0.05,1.29
2018-01-21,onetimethrough.com,728x90,1148,26,2.26,0.05,1.78
2018-01-21,hattifant.com,300x600,286,34,11.89,0.05,1.36
2018-01-21,photoshoproadmap.com,160x600,148,33,22.3,0.05,1.4
2018-01-21,sweetcayenne.com,728x90,836,30,3.59,0.05,1.54
2018-01-21,imalazymom.com,300x600,215,24,11.16,0.05,1.92
2018-01-21,thriftytstreasures.com,160x600,186,32,17.2,0.05,1.44
2018-01-21,busy-mommy.com,320x50,774,36,4.65,0.05,1.28
2018-01-21,cityfarmhouse.com,160x600,465,22,4.73,0.05,2.08
2018-01-21,momitforward.com,300x600,356,29,8.15,0.05,1.58
2018-01-21,thebeautifulusefulproject.com,320x50,544,51,9.38,0.05,0.89
2018-01-21,amyscreativeside.com,300x600,274,27,9.85,0.05,1.69
2018-01-21,soccerhighlightstoday.com,320x100,162,108,66.67,0.05,0.42
2018-01-21,entirelyeventfulday.com,300x600,186,21,11.29,0.05,2.16
2018-01-21,candleinthenight.com,320x50,502,43,8.57,0.05,1.06
2018-01-21,familiesgotravel.com,300x250,5786,40,0.69,0.05,1.13
2018-01-21,simplygloria.com,728x90,1686,31,1.84,0.05,1.46
2018-01-21,simplesweetsavory.com,728x90,652,39,5.98,0.04,1.15
2018-01-21,vitamin-sunshine.com,300x600,308,34,11.04,0.04,1.32
2018-01-21,sweetandsavoryfood.com,300x250,42403,33,0.08,0.04,1.36
2018-01-21,simplygloria.com,300x600,179,20,11.17,0.04,2.24
2018-01-21,greenarrowtv.com,160x600,137,41,29.93,0.04,1.09
2018-01-21,thenerdswife.com,300x250,3800,25,0.66,0.04,1.78
2018-01-21,udupi-recipes.com,728x90,1267,39,3.08,0.04,1.14
2018-01-21,momsbistro.net,300x600,311,28,9,0.04,1.59
2018-01-21,measuringflower.com,728x90,1485,22,1.48,0.04,2.01
2018-01-21,onemamasdailydrama.com,300x250,2172,23,1.06,0.04,1.92
2018-01-21,fooddonelight.com,728x90,694,27,3.89,0.04,1.64
2018-01-21,vodkaandbiscuits.com,300x600,568,43,7.57,0.04,1.03
2018-01-21,thediyfoodie.com,320x50,2526,54,2.14,0.04,0.82
2018-01-21,entertainment-focus.com,320x50,1088,33,3.03,0.04,1.33
2018-01-21,refashionablylate.com,320x50,768,50,6.51,0.04,0.87
2018-01-21,cafelenormand.com,728x90,3077,24,0.78,0.04,1.82
2018-01-21,fabnfree.com,300x600,860,23,2.67,0.04,1.89
2018-01-21,balkanlunchbox.com,728x90,1493,31,2.08,0.04,1.4
2018-01-21,personalitypathways.com,320x50,646,50,7.74,0.04,0.87
2018-01-21,morewithlesstoday.com,300x250,2223,20,0.9,0.04,2.17
2018-01-21,designimprovised.com,160x600,243,19,7.82,0.04,2.28
2018-01-21,conserve-energy-future.com,320x50,142,37,26.06,0.04,1.17
2018-01-21,thepinjunkie.com,728x90,1249,36,2.88,0.04,1.2
2018-01-21,siftandwhisk.com,300x250,1354,37,2.73,0.04,1.17
2018-01-21,crumbsandchaos.net,320x50,1078,44,4.08,0.04,0.98
2018-01-21,spicetheplate.com,300x600,182,16,8.79,0.04,2.7
2018-01-21,athomewithnatalie.com,300x600,240,36,15,0.04,1.2
2018-01-21,ahomewithpurpose.com,300x250,3586,32,0.89,0.04,1.34
2018-01-21,makingofamom.com,320x50,980,45,4.59,0.04,0.95
2018-01-21,youknowyoulovefashion.com,300x250,6366,29,0.46,0.04,1.48
2018-01-21,sistersshoppingonashoestring.com,300x600,57,13,22.81,0.04,3.28
2018-01-21,storypiece.net,300x250,2964,40,1.35,0.04,1.06
2018-01-21,sarahhearts.com,300x600,117,18,15.38,0.04,2.35
2018-01-21,bitesizedbiggie.com,300x600,215,26,12.09,0.04,1.62
2018-01-21,meijermadness.com,160x600,283,19,6.71,0.04,2.21
2018-01-21,homemadeginger.com,160x600,235,24,10.21,0.04,1.75
2018-01-21,cookingforbusymums.com,728x90,2041,24,1.18,0.04,1.74
2018-01-21,workingmommagic.com,320x50,2046,42,2.05,0.04,0.99
2018-01-21,momitforward.com,160x600,328,23,7.01,0.04,1.8
2018-01-21,mabeyshemadeit.com,300x600,260,24,9.23,0.04,1.71
2018-01-21,fourplusanangel.com,320x50,977,34,3.48,0.04,1.21
2018-01-21,shalommama.com,300x600,242,48,19.83,0.04,0.85
2018-01-21,neathousesweethome.com,320x50,2353,51,2.17,0.04,0.8
2018-01-21,thebellyrulesthemind.net,728x90,1051,35,3.33,0.04,1.16
2018-01-21,frysauceandgrits.com,728x90,838,28,3.34,0.04,1.45
2018-01-21,girllovesglam.com,728x90,874,16,1.83,0.04,2.52
2018-01-21,familyspice.com,160x600,120,20,16.67,0.04,2.01
2018-01-21,crochetstreet.com,320x50,538,41,7.62,0.04,0.98
2018-01-21,lemonsqueezyhome.com,160x600,124,14,11.29,0.04,2.85
2018-01-21,meijermadness.com,320x50,354,72,20.34,0.04,0.55
2018-01-21,panlasangpinoymeatrecipes.com,160x600,159,23,14.47,0.04,1.72
2018-01-21,naivecookcooks.com,160x600,343,40,11.66,0.04,0.99
2018-01-21,aproverbs31wife.com,160x600,173,23,13.29,0.04,1.71
2018-01-21,designimprovised.com,320x50,245,26,10.61,0.04,1.52
2018-01-21,simpleethrifty.com,300x600,194,23,11.86,0.04,1.71
2018-01-21,cloudmom.com,300x600,222,20,9.01,0.04,1.97
2018-01-21,pitbullpaws.com,300x250,2827,35,1.24,0.04,1.12
2018-01-21,sistersshoppingonashoestring.com,300x250,2116,26,1.23,0.04,1.51
2018-01-21,barefeetonthedashboard.com,300x250,1811,19,1.05,0.04,2.06
2018-01-21,fooddonelight.com,160x600,197,21,10.66,0.04,1.86
2018-01-21,suburble.com,320x50,156,32,20.51,0.04,1.22
2018-01-21,dearcreatives.com,300x250,1599,44,2.75,0.04,0.89
2018-01-21,gotosew.com,728x90,1373,18,1.31,0.04,2.16
2018-01-21,ithinkwecouldbefriends.com,160x600,210,29,13.81,0.04,1.34
2018-01-21,southernstateofmindblog.com,728x90,1438,33,2.29,0.04,1.17
2018-01-21,fractuslearning.com,320x50,1615,45,2.79,0.04,0.86
2018-01-21,chasethewritedream.com,300x600,134,17,12.69,0.04,2.27
2018-01-21,cuteasafox.com,160x600,129,13,10.08,0.04,2.97
2018-01-21,photoshoproadmap.com,300x600,228,27,11.84,0.04,1.43
2018-01-21,faithalongtheway.com,320x50,1176,41,3.49,0.04,0.94
2018-01-21,bargainbriana.com,300x600,264,29,10.98,0.04,1.32
2018-01-21,honeysquilling.com,320x50,209,28,13.4,0.04,1.37
2018-01-21,cloudmom.com,160x600,204,20,9.8,0.04,1.91
2018-01-21,bitesizedbiggie.com,160x600,205,26,12.68,0.04,1.45
2018-01-21,honeysquilling.com,300x600,120,20,16.67,0.04,1.88
2018-01-21,savetosplurge.com,320x50,1042,23,2.21,0.04,1.63
2018-01-21,justsomething.co,160x600,460,28,6.09,0.04,1.34
2018-01-21,allthingsgd.com,320x50,1822,30,1.65,0.04,1.25
2018-01-21,sewwoodsy.com,728x90,719,19,2.64,0.04,1.97
2018-01-21,wildflowerramblings.com,320x50,1700,32,1.88,0.04,1.17
2018-01-21,apronstringsblog.com,300x600,294,25,8.5,0.04,1.49
2018-01-21,cleverpinkpirate.com,728x90,619,24,3.88,0.04,1.55
2018-01-21,zelphontheshelf.com,300x600,84,33,39.29,0.04,1.13
2018-01-21,thesassyslowcooker.com,728x90,575,25,4.35,0.04,1.49
2018-01-21,spendlessshopmore.blogspot.com,300x600,124,21,16.94,0.04,1.76
2018-01-21,mabeyshemadeit.com,300x250,1454,13,0.89,0.04,2.85
2018-01-21,balkanlunchbox.com,160x600,127,38,29.92,0.04,0.97
2018-01-21,momsbistro.net,728x90,991,16,1.61,0.04,2.3
2018-01-21,cleverpinkpirate.com,160x600,68,14,20.59,0.04,2.63
2018-01-21,workingmommagic.com,300x600,142,25,17.61,0.04,1.46
2018-01-21,eatprayrundc.com,300x250,1726,51,2.95,0.04,0.72
2018-01-21,michalenecerqua.com,300x250,1102,23,2.09,0.04,1.59
2018-01-21,crazyadventuresinparenting.com,160x600,164,20,12.2,0.04,1.82
2018-01-21,thedistractedmom.com,160x600,336,21,6.25,0.04,1.74
2018-01-21,alyssaandcarla.com,300x600,130,20,15.38,0.04,1.82
2018-01-21,savetosplurge.com,300x600,125,16,12.8,0.04,2.27
2018-01-21,eatitandsayyum.com,300x250,1802,25,1.39,0.04,1.45
2018-01-21,getcreativejuice.com,160x600,171,28,16.37,0.04,1.3
2018-01-21,eclecticmomsense.com,320x50,1636,40,2.44,0.04,0.91
2018-01-21,allthingsgd.com,728x90,673,16,2.38,0.04,2.27
2018-01-21,healthygreenkitchen.com,300x250,3122,36,1.15,0.04,1.01
2018-01-21,workingmommagic.com,728x90,896,22,2.46,0.04,1.64
2018-01-21,johnpavlovitz.com,160x600,291,37,12.71,0.04,0.97
2018-01-21,thecottagemama.com,728x90,2007,22,1.1,0.04,1.64
2018-01-21,traveling-cats.com,728x90,355,26,7.32,0.04,1.38
2018-01-21,whilehewasnapping.com,300x600,250,17,6.8,0.04,2.11
2018-01-21,ksitetv.com,300x600,201,24,11.94,0.04,1.49
2018-01-21,morewithlesstoday.com,300x600,328,21,6.4,0.04,1.7
2018-01-21,faithalongtheway.com,728x90,257,21,8.17,0.04,1.7
2018-01-21,thesassyslowcooker.com,300x250,781,22,2.82,0.04,1.62
2018-01-21,babesinhairland.com,300x600,87,28,32.18,0.04,1.27
2018-01-21,thoughtsfromalice.com,160x600,177,25,14.12,0.04,1.42
2018-01-21,sullengers.com,160x600,659,27,4.1,0.04,1.31
2018-01-21,bucketlisttummy.com,300x250,4800,41,0.85,0.04,0.86
2018-01-21,measuringflower.com,300x600,129,20,15.5,0.03,1.75
2018-01-21,thegoldensycamore.com,320x50,492,35,7.11,0.03,1
2018-01-21,lifeafterlaundry.com,300x600,189,21,11.11,0.03,1.66
2018-01-21,athomewithnatalie.com,728x90,1688,24,1.42,0.03,1.45
2018-01-21,7onashoestring.com,728x90,1630,17,1.04,0.03,2.05
2018-01-21,youknowyoulovefashion.com,160x600,2185,40,1.83,0.03,0.87
2018-01-21,sarahsbakestudio.com,300x600,121,16,13.22,0.03,2.16
2018-01-21,entirelyeventfulday.com,728x90,788,16,2.03,0.03,2.16
2018-01-21,alyssaandcarla.com,320x50,667,33,4.95,0.03,1.04
2018-01-21,lifeafterlaundry.com,728x90,824,16,1.94,0.03,2.13
2018-01-21,retiredby40blog.com,300x600,226,20,8.85,0.03,1.7
2018-01-21,designeddecor.com,728x90,2181,25,1.15,0.03,1.36
2018-01-21,adelightsomelife.com,160x600,163,26,15.95,0.03,1.3
2018-01-21,thegoldensycamore.com,160x600,147,15,10.2,0.03,2.26
2018-01-21,thecraftedlife.com,300x600,201,21,10.45,0.03,1.61
2018-01-21,myhumblekitchen.com,728x90,2042,22,1.08,0.03,1.53
2018-01-21,modernparentsmessykids.com,160x600,382,30,7.85,0.03,1.12
2018-01-21,shrinkingmomster.com,160x600,198,22,11.11,0.03,1.53
2018-01-21,gotosew.com,300x250,3385,40,1.18,0.03,0.84
2018-01-21,ohmydish.com,300x600,138,29,21.01,0.03,1.15
2018-01-21,udupi-recipes.com,160x600,99,29,29.29,0.03,1.15
2018-01-21,whitbitskitchen.com,300x250,1457,23,1.58,0.03,1.44
2018-01-21,thecentsiblelife.com,160x600,126,16,12.7,0.03,2.07
2018-01-21,prepared-housewives.com,160x600,173,16,9.25,0.03,2.06
2018-01-21,ohmydish.com,728x90,1230,38,3.09,0.03,0.87
2018-01-21,thedailyseam.com,300x250,3351,15,0.45,0.03,2.19
2018-01-21,glutenfreeguidehq.com,728x90,633,17,2.69,0.03,1.94
2018-01-21,girltalkhq.com,300x250,2310,42,1.82,0.03,0.78
2018-01-21,happydealhappyday.com,320x50,1463,30,2.05,0.03,1.09
2018-01-21,jennifercooks.com,300x600,163,22,13.5,0.03,1.49
2018-01-21,cuteasafox.com,320x50,1217,60,4.93,0.03,0.54
2018-01-21,adelightsomelife.com,300x600,229,19,8.3,0.03,1.7
2018-01-21,shwinandshwin.com,160x600,336,33,9.82,0.03,0.98
2018-01-21,bargainbriana.com,160x600,183,22,12.02,0.03,1.47
2018-01-21,basilmomma.com,728x90,722,24,3.32,0.03,1.34
2018-01-21,yesterdayontuesday.com,160x600,229,16,6.99,0.03,2.01
2018-01-21,zelphontheshelf.com,160x600,64,33,51.56,0.03,0.98
2018-01-21,designeddecor.com,300x600,234,20,8.55,0.03,1.61
2018-01-21,the2seasons.com,160x600,538,37,6.88,0.03,0.87
2018-01-21,drpsychmom.com,300x600,150,29,19.33,0.03,1.11
2018-01-21,sewwoodsy.com,160x600,110,16,14.55,0.03,2
2018-01-21,familiesgotravel.com,300x600,169,18,10.65,0.03,1.78
2018-01-21,conceivesuccess.com,728x90,1793,29,1.62,0.03,1.1
2018-01-21,cleverpinkpirate.com,300x600,67,14,20.9,0.03,2.28
2018-01-21,thecraftedlife.com,320x50,791,25,3.16,0.03,1.28
2018-01-21,themamasgirls.com,160x600,347,28,8.07,0.03,1.13
2018-01-21,veggieandthebeastfeast.com,320x50,108,31,28.7,0.03,1.01
2018-01-21,cookingforbusymums.com,160x600,164,20,12.2,0.03,1.55
2018-01-21,simplesewingprojects.com,728x90,759,12,1.58,0.03,2.59
2018-01-21,shalommama.com,728x90,1012,14,1.38,0.03,2.21
2018-01-21,lets-get-together.com,728x90,882,34,3.85,0.03,0.91
2018-01-21,moneysavingqueen.com,320x50,389,24,6.17,0.03,1.29
2018-01-21,imalazymom.com,160x600,150,14,9.33,0.03,2.21
2018-01-21,telecommutingmommies.com,300x250,1757,23,1.31,0.03,1.34
2018-01-21,savetosplurge.com,728x90,384,18,4.69,0.03,1.71
2018-01-21,itbakesmehappy.com,320x50,509,28,5.5,0.03,1.09
2018-01-21,simplesweetsavory.com,320x50,1299,47,3.62,0.03,0.65
2018-01-21,cookilicious.com,320x50,1943,35,1.8,0.03,0.87
2018-01-21,cuteasafox.com,300x600,151,18,11.92,0.03,1.69
2018-01-21,cmongetcrafty.com,300x250,1855,23,1.24,0.03,1.32
2018-01-21,spendlessshopmore.blogspot.com,160x600,116,20,17.24,0.03,1.51
2018-01-21,ldsliving.com,300x600,3802,21,0.55,0.03,1.44
2018-01-21,ourthriftyideas.com,160x600,136,19,13.97,0.03,1.59
2018-01-21,savespendsplurge.com,300x600,223,21,9.42,0.03,1.43
2018-01-21,larkscountryheart.com,300x250,278,26,9.35,0.03,1.15
2018-01-21,simplyclarke.com,160x600,112,22,19.64,0.03,1.35
2018-01-21,chicnsavvyreviews.net,300x600,128,20,15.63,0.03,1.49
2018-01-21,smockityfrocks.com,728x90,747,11,1.47,0.03,2.7
2018-01-21,sofestive.com,300x600,173,14,8.09,0.03,2.12
2018-01-21,penneylane.com,320x50,1448,34,2.35,0.03,0.87
2018-01-21,adelightsomelife.com,320x50,732,25,3.42,0.03,1.18
2018-01-21,frysauceandgrits.com,160x600,91,21,23.08,0.03,1.4
2018-01-21,coupon-wizards.com,728x90,347,13,3.75,0.03,2.26
2018-01-21,reallyareyouserious.com,160x600,137,25,18.25,0.03,1.17
2018-01-21,sowanddipity.com,300x600,77,13,16.88,0.03,2.25
2018-01-21,dimpleprints.com,300x250,1360,22,1.62,0.03,1.33
2018-01-21,littlegreendot.com,300x600,113,18,15.93,0.03,1.62
2018-01-21,thebeautifulusefulproject.com,300x600,34,23,67.65,0.03,1.27
2018-01-21,printables4mom.com,728x90,738,18,2.44,0.03,1.62
2018-01-21,mariahspleasingplates.com,728x90,369,19,5.15,0.03,1.53
2018-01-21,reallyareyouserious.com,300x600,294,27,9.18,0.03,1.07
2018-01-21,thebeautifulusefulproject.com,300x250,2442,37,1.52,0.03,0.78
2018-01-21,theviveur.com,320x50,82,25,30.49,0.03,1.16
2018-01-21,roomsforrentblog.com,728x90,1216,25,2.06,0.03,1.15
2018-01-21,cookwithkushi.com,160x600,99,14,14.14,0.03,2.06
2018-01-21,youknowyoulovefashion.com,300x600,72,15,20.83,0.03,1.92
2018-01-21,storypiece.net,728x90,543,25,4.6,0.03,1.15
2018-01-21,themomoftheyear.net,160x600,108,22,20.37,0.03,1.31
2018-01-21,michigansavingandmore.com,728x90,1481,22,1.49,0.03,1.3
2018-01-21,its-fitting.com,300x250,2304,14,0.61,0.03,2.05
2018-01-21,savespendsplurge.com,160x600,135,15,11.11,0.03,1.91
2018-01-21,lifeafterlaundry.com,160x600,105,8,7.62,0.03,3.57
2018-01-21,girlintheredshoes.com,300x250,825,17,2.06,0.03,1.68
2018-01-21,dimpleprints.com,300x600,86,13,15.12,0.03,2.19
2018-01-21,thepinjunkie.com,160x600,115,19,16.52,0.03,1.5
2018-01-21,adivineencounter.com,300x600,235,12,5.11,0.03,2.37
2018-01-21,eclecticmomsense.com,728x90,1097,16,1.46,0.03,1.77
2018-01-21,justinasgems.com,320x50,630,34,5.4,0.03,0.83
2018-01-21,simplyclarke.com,300x600,129,16,12.4,0.03,1.76
2018-01-21,meteorologistjoecioffi.com,300x600,111,25,22.52,0.03,1.12
2018-01-21,aplaceforpitbulls.com,160x600,325,36,11.08,0.03,0.78
2018-01-21,retiredby40blog.com,160x600,141,16,11.35,0.03,1.75
2018-01-21,rockymountaincooking.com,300x600,113,19,16.81,0.03,1.47
2018-01-21,aplaceforpitbulls.com,300x600,257,37,14.4,0.03,0.75
2018-01-21,happydealhappyday.com,300x600,126,21,16.67,0.03,1.32
2018-01-21,chicnsavvyreviews.net,320x50,52,18,34.62,0.03,1.53
2018-01-21,lets-get-together.com,320x50,1772,43,2.43,0.03,0.64
2018-01-21,gotosew.com,320x50,1507,45,2.99,0.03,0.61
2018-01-21,girltalkhq.com,728x90,1022,28,2.74,0.03,0.97
2018-01-21,wildflowerramblings.com,160x600,301,18,5.98,0.03,1.51
2018-01-21,crumbsandchaos.net,728x90,541,13,2.4,0.03,2.08
2018-01-21,simpleethrifty.com,320x50,53,16,30.19,0.03,1.68
2018-01-21,momsbistro.net,160x600,183,20,10.93,0.03,1.34
2018-01-21,sweetandsavoryfood.com,160x600,162,18,11.11,0.03,1.49
2018-01-21,articlesphere.com,320x50,4229,50,1.18,0.03,0.53
2018-01-21,momhomeguide.com,160x600,88,16,18.18,0.03,1.65
2018-01-21,whitbitskitchen.com,160x600,96,17,17.71,0.03,1.55
2018-01-21,myhumblekitchen.com,300x600,109,12,11.01,0.03,2.19
2018-01-21,roomsforrentblog.com,320x50,714,24,3.36,0.03,1.09
2018-01-21,mynewestaddiction.com,300x600,153,17,11.11,0.03,1.53
2018-01-21,freshcrush.com,160x600,140,20,14.29,0.03,1.3
2018-01-21,familiesgotravel.com,728x90,735,16,2.18,0.03,1.61
2018-01-21,balkanlunchbox.com,300x600,148,23,15.54,0.03,1.12
2018-01-21,jennifercooks.com,160x600,155,21,13.55,0.03,1.22
2018-01-21,neathousesweethome.com,160x600,195,15,7.69,0.03,1.71
2018-01-21,yummytummyaarthi.com,320x100,311,54,17.36,0.03,0.47
2018-01-21,mommybunch.com,300x600,147,23,15.65,0.03,1.11
2018-01-21,lorisculinarycreations.com,320x50,814,29,3.56,0.03,0.88
2018-01-21,sergerpepper.com,320x50,244,19,7.79,0.03,1.34
2018-01-21,foodmarriage.com,300x600,128,16,12.5,0.03,1.59
2018-01-21,retiredby40blog.com,728x90,871,21,2.41,0.03,1.21
2018-01-21,babesinhairland.com,160x600,108,18,16.67,0.03,1.4
2018-01-21,curiousnut.com,320x50,141,28,19.86,0.03,0.9
2018-01-21,thefrugalmillionaireblog.com,160x600,100,10,10,0.03,2.51
2018-01-21,eatitandsayyum.com,300x600,78,9,11.54,0.03,2.79
2018-01-21,morewithlesstoday.com,160x600,206,10,4.85,0.03,2.51
2018-01-21,vgamerz.com,160x600,74,22,29.73,0.03,1.14
2018-01-21,thebensonstreet.com,300x600,196,12,6.12,0.03,2.08
2018-01-21,cleverpinkpirate.com,320x50,1074,28,2.61,0.02,0.89
2018-01-21,beinggenevieve.com,728x90,925,18,1.95,0.02,1.38
2018-01-21,workingmommagic.com,160x600,67,13,19.4,0.02,1.91
2018-01-21,michigansavingandmore.com,300x600,211,23,10.9,0.02,1.08
2018-01-21,inspirationkitchen.com,320x50,929,24,2.58,0.02,1.03
2018-01-21,trustedpsychicmediums.com,320x100,183,49,26.78,0.02,0.5
2018-01-21,myleaderpaper.com,728x90,34687,11,0.03,0.02,2.24
2018-01-21,crafterhoursblog.com,320x50,1402,27,1.93,0.02,0.91
2018-01-21,henfamily.com,300x250,1645,31,1.88,0.02,0.79
2018-01-21,morenascorner.com,300x600,127,12,9.45,0.02,2.03
2018-01-21,spicetheplate.com,320x50,1077,25,2.32,0.02,0.97
2018-01-21,bucketlisttummy.com,320x50,897,21,2.34,0.02,1.15
2018-01-21,clairebrodydesigns.com,728x90,615,11,1.79,0.02,2.19
2018-01-21,simplesweetsavory.com,160x600,80,14,17.5,0.02,1.71
2018-01-21,crochetstreet.com,300x600,52,20,38.46,0.02,1.19
2018-01-21,debatewise.org,300x250,527,24,4.55,0.02,0.99
2018-01-21,henfamily.com,300x600,75,18,24,0.02,1.32
2018-01-21,dailycookingquest.com,320x100,129,45,34.88,0.02,0.53
2018-01-21,bucketlisttummy.com,300x600,106,14,13.21,0.02,1.69
2018-01-21,gotosew.com,160x600,67,11,16.42,0.02,2.15
2018-01-21,awhimsiclelife.com,300x600,272,15,5.51,0.02,1.57
2018-01-21,sweetpenniesfromheaven.com,300x600,134,12,8.96,0.02,1.96
2018-01-21,craft-o-maniac.com,728x90,851,12,1.41,0.02,1.95
2018-01-21,dishourtown.com,728x90,391,19,4.86,0.02,1.23
2018-01-21,simplesweetsavory.com,300x600,104,19,18.27,0.02,1.23
2018-01-21,cuteasafox.com,728x90,652,13,1.99,0.02,1.79
2018-01-21,rockymountaincooking.com,728x90,271,16,5.9,0.02,1.46
2018-01-21,telecommutingmommies.com,300x600,45,9,20,0.02,2.57
2018-01-21,familyspice.com,320x50,44,14,31.82,0.02,1.65
2018-01-21,barefeetonthedashboard.com,160x600,661,14,2.12,0.02,1.64
2018-01-21,thedailyseam.com,300x600,191,13,6.81,0.02,1.76
2018-01-21,beinggenevieve.com,160x600,336,13,3.87,0.02,1.76
2018-01-21,whitbitskitchen.com,728x90,641,18,2.81,0.02,1.27
2018-01-21,basilmomma.com,320x50,1417,39,2.75,0.02,0.58
2018-01-21,simplyhappenstance.com,300x600,88,18,20.45,0.02,1.26
2018-01-21,vitamin-sunshine.com,160x600,158,19,12.03,0.02,1.19
2018-01-21,busy-mommy.com,300x600,93,16,17.2,0.02,1.41
2018-01-21,whilehewasnapping.com,728x90,1859,12,0.65,0.02,1.87
2018-01-21,weheartparties.com,320x50,1349,24,1.78,0.02,0.93
2018-01-21,lecturisiarome.ro,728x90,8064,52,0.64,0.02,0.43
2018-01-21,youknowyoulovefashion.com,728x90,979,21,2.15,0.02,1.05
2018-01-21,dreambookdesign.com,300x250,870,12,1.38,0.02,1.84
2018-01-21,momstestkitchen.com,300x250,3385,13,0.38,0.02,1.69
2018-01-21,newhousenewhomenewlife.com,300x600,139,22,15.83,0.02,0.99
2018-01-21,sweetandsavoryfood.com,300x600,256,19,7.42,0.02,1.14
2018-01-21,ahomewithpurpose.com,160x600,228,14,6.14,0.02,1.54
2018-01-21,makingofamom.com,160x600,102,10,9.8,0.02,2.15
2018-01-21,sofestive.com,160x600,117,9,7.69,0.02,2.38
2018-01-21,alifeinbalance.net,728x90,189,7,3.7,0.02,3.05
2018-01-21,beingmelody.com,300x250,1082,25,2.31,0.02,0.85
2018-01-21,the-military-guide.com,160x600,288,8,2.78,0.02,2.67
2018-01-21,housewivesofriverton.com,300x600,176,13,7.39,0.02,1.64
2018-01-21,dreambookdesign.com,160x600,103,12,11.65,0.02,1.76
2018-01-21,missiontosave.com,728x90,465,12,2.58,0.02,1.76
2018-01-21,littlegreendot.com,320x50,98,24,24.49,0.02,0.88
2018-01-21,crumbsandchaos.net,300x600,74,15,20.27,0.02,1.41
2018-01-21,thebellyrulesthemind.net,160x600,89,24,26.97,0.02,0.88
2018-01-21,babwnews.com,160x600,114,11,9.65,0.02,1.9
2018-01-21,henfamily.com,320x50,873,29,3.32,0.02,0.72
2018-01-21,theviveur.com,300x600,83,18,21.69,0.02,1.15
2018-01-21,clairebrodydesigns.com,320x50,970,23,2.37,0.02,0.9
2018-01-21,cmongetcrafty.com,320x50,1005,26,2.59,0.02,0.8
2018-01-21,cmongetcrafty.com,300x600,116,12,10.34,0.02,1.71
